name,review,rating
난향,맛있게 먹었네요!,4
난향,맛있어요~~,5
난향,좋아요,5
난향,친절하고 좋아요 감사요,5
난향,맛나고 조으네요.,3.5
난향,첫방문 음식도 친절도 만족합니다.,5
난향,4명 예약했는데 방으로 해주셔서 우리들끼리 조용히 먹을수 있어 좋았어요~ 탕수육 짬뽕 잡채밥 모두 맛있게 잘 먹었습니다~,5
난향,어버이날 식사했어요~ 늘 만족하는 단골집입니다 😊,5
난향,부모님모시고 자주가는데 맛나요,4.5
난향,짬뽕이랑 탕수육 너무 맛ㅇㅆ어요,5
난향,좋아요!맛있었고~~~코로나여도 좋았어요 안전하고,5
난향,탕수육 짜장면 맛있어요 오늘 유난히 짬뽕도 맛있었어요,4
난향,다시 방문. 여전하고 좋습니다,3.5
난향,:),4.5
난향,분위기 따뜻하고 요리가 엄청 맛있습니다,5
난향,깨끗하고 친절한,5
난향,훌륭해요 ㅎㅎ,4.5
난향,친절하고 맛있어요,5
난향,맛나요 맛나,5
난향,음식과 응대서비스 품질 만족!,5
난향,조아요,5
난향,짭뽕 종류는 모두 맛있었어요 먹고나면 후회 안 할겁니다,5
난향,굿,4.5
난향,개인적으로 짜장면은 평생 먹어본 가게중에서 최고라고 생각합니다. 매 손님이 앉을때마다 테이블을 하얀색 식탁보로 교체하고 굉장히 깔끔해요. 직원들도 친절하시구요. 최고의 중식당이라 생각함.,5
난향,굿,4.5
난향,깔끔해서 좋았습니다. 조용하고 잘 챙겨주셨어요,5
난향,부모님 단골이신데 함께 방문해 맛있게 잘 먹었습니다.점심시간에다가 손님들도 많더라고요.예약30분전 도착했지만 예약한룸이 준비되어있어 기다리지않고 바로 식사할수있었어요.,5
난향,예약을하니 룸을 주시네요~ 조용하고 음식도 깔끔해서 좋았어요~,5
난향,분위기 좋아요,5
난향,😄😄😄😄,5
난향,가조모임으로 자주 가는 중식당 입니다 음식은 괜찮은데.. 서비스 너무 별로 였어요 안쪽 방에서 식사했는데.. 남자 사장님 그냥 음식 놔두고 가기 바쁘고 접시도 안주시고... 실망입니다.,4
난향,굿,5
난향,말해뭐해 굿,5
난향,해장으로 짬뽕밥 해요,5
난향,굳,4.5
난향,맛있어요,4
난향,맛있고 편하고 개별방 예약되서 넘 좋아요 여기 중식 먹다 동네 중식 먹으면 맛이 없어요...,5
난향,맛있어요,4
난향,앞으로 중식은 여기 갈거에요...! 기본에 충실한.. 아주 맛있는 집이에요 짜장면 짬뽕 탕수육 다 맛있어요 케찹 좋아하시는 분들은 토마토 탕수육 후회없을거에요..! 다음주말에 또 갑니당 ㅋㅋ,5
난향,맛좋아요,4
난향,시부모님 모시고 식사 했는데 맛있게 드시네요~,4
난향,좋아요,5
난향,요리도 양도 모두 훌륭했어요 충실한 맛에 감동하고 했습니다 블로그 홍보를 하지 않으시는 이유를 알것 같아요 또 갈게요 ^^,5
난향,맛있게 깔끔했어요 비싸지도 않고요,5
난향,좋아요,3.5
난향,좋아요,5
난향,ㄱㄷㄱㄷ,5
난향,좋아요~~^^,5
난향,짬뽕맛있어요,4
난향,디너 매향코스요리 먹어봤어요~ 음식맛은 대체적으로 무난했어요~ 저 사진말고 뒤에 나오는 음식 몇가지는 접시만 좀 더 바꿨더라면(너무 앞접시느낌) 음식은 맛도 중요하지만.. 암튼 난향은 자주오는 중식당중 하나! 맛있어요~,4
난향,좋아,5
난향,4인 룸 가능하게 예약 받아주셔서 안전하게 잘 식사했습니다~ 음식 맛있고 모두 친절하세요^^ 코로나 좀 나아지면 또 가려구요!,5
난향,맛나요,4
난향,굿,4
난향,룸이 좀 더웠는데 식사는 갠찮았어요. 좀 짜긴했는데 맛잇어요,4
난향,자주가는데 맛있어요. 대부분의 메뉴가 평균이상이라고 생각해요. 단지 오늘은 삼선짜장면 면이 조금 불어있어서 아쉬웠어요.,4.5
난향,굴짱뽕 맛있었어요,5
난향,룸이어서 위생도 철저하고 코스요리 맛도 좋음,5
난향,굿,4
난향,굴짬뽕 가가 막힙니다~,5
난향,모임하기 너무 좋은 곳 입니다! 짬뽕 강추입니다!!!,5
난향,신촌 최애 중국집,5
난향,"맛,환경,서비스 모두 상급 수준입니다.",4.5
난향,좋아요,4.5
난향,좋아요,5
난향,가족끼리 식사했어요 맛있어요,5
난향,많은 인원이 갔는데 친절하고 음식도 맛있고 푸짐했어요~,5
난향,가끔 가는 중국집인데 날이 갈수록 음식이 더 맛있어서 모임장소를 계속 난향으로 정하기로 했어요,5
난향,맛있어요,5
난향,내부는 고급음식점인데...음식은 별루네...내가 삼선짜장을 먹은건지 기름을 퍼먹었는지 모르겠네...음식 별로면 바로 신호오는데...먹자마자 신호가...그리고 삼선짜장이라는데 칵테일새우 5개 넣어주면 그게 삼선짜장?? 내가 살다살다 이런 삼선짜장은 첨먹어봄...그냥 기름덩어리를 퍼먹은듯...,0.5
난향,"중식이 생각나면 종종 들리는 집~짬뽕, 짜장면 기본부터 깔끔하게 잘하구요ㅎㅎ탕수육을 비롯한 요리도 회식 때 다양하게 먹어보았는데 다 괜찮았어요. 다만 가격이 주변 대비 살짝 비싼감이 있는데, 그 맛을 생각하면 만족스럽습니다:)",4.5
난향,최고~~최고~~,4.5
난향,오래 단골로 다니는 곳이다. 연세많은 분들께 적극 추천,5
난향,A코스 먹었는데 나름 괜찮아요,5
난향,삼선짬뽕 입니다. 불맛이 났으며 해산물이 신선 했습니다.,4
난향,적은 인원인데도 불구하고 룸으로 잡아주셔서 조용히 대화를 나눌수 있었습니다. 감사드리고 다만 아쉬운점이 전에 비해서 서비스 메뉴가 줄어서 아쉬웠습니다,3.5
난향,정말 맛있어요 음식 하나 하나 흠잡을데가 없어요 삼선짬뽕 류산슬밥 탕수육 주문했는데 짬뽕은 두그릇에 나눠 서빙해주셨어요 센스만점👍양도 넉넉해서 탕수육은 결국 남기고왔네요 시아버님은 탕슉소스에 밥비벼 드셨다는 ㅋㅋㅋ,5
난향,"음식 맛, 서비스, 친절하시고 모두 만족스러웠어요",5
난향,난향은 늘 실망시키지 않습니다. 또갈께요,5
난향,깔끔하고 조용하고 좋았어요!!,5
난향,"특별함은 없네요 서빙부분도 그저그렇구 요리는 어항동고,토마토탕수육,전가복,칠리새우,산라탕 요렇게 먹었는데 기억에 남는건 딱히 없네요",3
난향,맛있어요~ 느끼하지 않고! 짬뽕 굿,3.5
난향,분위기도 좋고 맛도 좋습니다. 조금 간간해서 목마르긴했지만. 깔끔합니다,4
난향,맛있어요💜💜생일할인 돼서 좋네용!!,5
난향,굿굿,4
난향,날짜 예약을 잘못했던 오류를 밤했었는데 친절하게 예약 다시 잡아주시고 룸도 넓은 곳으로 주셨어요 시댁행사때마다 방문하는데 깔끔하고 맛도 좋고 항상 만족하고 있습니다,5
난향,맛잇엇엉맛잇엇엉ㅅ오오오,5
난향,맛있었어요,4
난향,정말 오래된 맛집입니다 저렴하고 조용하고 맛도 평타이상이요^^,4.5
난향,"맛, 분위기, 친절...가족모임에 제격이에요.^^",5
난향,좋아,5
난향,서비스가 그렇게 좋지는 않음. 주문이랑 말하고 있는데 계속 가버리고 주방 옆에서 먹었는데 너무 시끄러웠음.,3
난향,고급스럽고 서비스 100점^^ 맛도 굿,5
난향,맛있고 친절해요 ^^,4.5
난향,점식특선괜찮아요,4.5
난향,맛있죠!,5
난향,음식 맛있고 별도 방있어서 모임하기 편한데 저녁에 가면 폐점시간 전인데도 계속 눈치가 보여서 불편해서 나오게 되요,4
난향,"가족 모임으로 찾았습니다. 깔끔하고, 빠른 서빙등에 만족 했으며, 식사류는 양이 다들 푸짐해서 배불리 먹었네요",4.5
난향,실패없는 중화요리집,5
난향,음식도 맛있고 가격도 괜찮지만 직원들 서비스가 그냥그래요 8시부터 눈치줍니다,4
난향,맛있어요,3.5
난향,차돌짬뽕 알라븅,4.5
난향,짜장면 맛집이죠 여긴,5
난향,디너코스 맛있어요^^,5
난향,"난향은 소모임하기 딱 좋습니다. 룸이 있어서 모임 있을때 가끔 이용합니다. 맛도 좋구요. 직원분들도 친절하세요. 단, 어제 방문때 고량주 이벤트가 있었는데. 저희가 10만원 넘게 먹었는데... 요리만 10만원이어야 한다고 하시더라구요 ㅠㅠ “요리로 10만원”이라는 조건은 써있지도 않았는데, 자세한 설명이 부족합니다. 계산시 밀씀해주시더라구요 ㅠㅠ 맛있게 먹고 그 부분이 기분 상하네요.",3.5
난향,디저트는 반드시 먹고오세요. 가격도 분위기도 코로나 시대에 아주 좋은듯,5
난향,신촌에 맛있는 중국집!,3.5
난향,차돌짬뽕 너무 맛있어요ㅠ,5
난향,"분위기도 좋고, 음식이 맛있습니다. 코로나 위험에 대비해 위생 관리를 잘하는 것 같네요^^",5
난향,주문부터 설명까지 좀 부족했어요 생각보다 친절하진 않았어요 ㅠㅠ 기대가 좀 컸던거 같아요 바쁜시간이라 이해는 합니다,2.5
난향,#신촌 #중식당,4.5
난향,맛나여,4.5
난향,#코스요리#신촌#중국요리맛집,5
난향,음식도 맛있지만 예약장소준비나 친절함이 장점이예요. 코스주문 요구하지 않고 좋아요.,5
난향,룸 부탁드렸는데 잘 잡아주셔서 편하게 식사했습니다. 음식은 당연히 맛있었고요^^,5
난향,개맛있음 확실히 양도 개많고 개맛있음 배달시켜먹는 거랑은 확실히 다름,4
난향,주말요금은 가격대비 훌륭했습니다,4
난향,음식도 너무 맛있고 직원분들도 친절하십니다 담에 또 갈게요,5
난향,단골입니다. 늘 맛있는 음식 친절한 안내에 감사합니다,5
난향,중식 냉면을 먹었는데 맛있었어요. 주차도 넘 편하게 잘하고 분위기도 깨끗하고 좋았습니다.,5
난향,맛있어요~~,5
난향,언제나 만족도 최고,5
난향,좋아요,5
난향,언제 먹어도 맛있는 짜장면과 짬뽕이 최고인 집입니다.^^,4
난향,맛있고 음식이 깔끔한 ~~~~,5
난향,"졸업 후 완전히 잊고 있다가 간만에 신촌로터리 지나다가 간판 보고 여기서 가족 식사를 해야겠다고 마음먹고 왔습니다. 20년이 훨씬 더 지났지만 신기하게 옛날 추억의 그 맛이 그대로 기억나더군요. 음식은 맛있었고, 서빙은 친절했습니다. 그리고 이벤트 고량주도 서비스 받았구요. 차로 와야하지만 멀지않으니 종종 올 생각입니다. 딱 한가지 아쉬운 점은 다른분 리뷰에도 적혀있던데 네이버 예약시 1 0% 할인쿠폰을 못받았네요. 계산시 여쭤본다는게 주차도장 찍느라 깜빡했네요. 다음에 챙겨주시면 감사하겠습니다.",4.5
난향,예약 요청사항 반영 아주 잘 해주시고 음식도 분위기도 너무 좋습니다. 다음에도 오고 싶습니다,5
난향,좋아요,5
난향,분위기도 맛도 좋았어요,4.5
난향,"음식도 맛있었고, 서비스도 좋았어요. 다음 외식장소도 여기서 해도 좋을것 같아요.",5
난향,최고의 맛 어향동우 친절한 직원 !!,3.5
난향,좋아요,4
난향,😅😅,4
난향,맛있어요,3.5
난향,삼선차돌짬뽕 끝내줘요,5
난향,분위기도 좋고맛있어요,5
난향,해물가득 진짜진짜 맛있는짬뽕 잘먹었습니다,5
난향,맛도좋고 서비스도좋고 최고네요,5
난향,신촌에서 오래된 맛집입니다. 모임하기 좋은 장소예요~~,4.5
난향,늘 만족하는 곳입니다. 또 갈께요~~,5
난향,"룸 요청까지 반영해주시고, 난코스 시켯던거 같은데 타이밍 보면서 음식 제공해주셔서 좋았습니다. 탕수육 정말 맛있었고 전반적으로 음식 괜찮았네요~ 다만 기대했던 큰 접시에 음식이 나오고 나눠 먹는 방식이 아니라, 개별 접시에 요리를 이미 나눠 담은 상태로 나오고요, 식사 타이밍 재시느라 그러셧겟지만 룸 문을 열어두고 다니셔서 홀의 소음이 다 들리다보니 조용한 룸 식사는 못하는 환경이었네요.",5
난향,고급스러워요 모임하기에 좋습니다,4
난향,토마토탕수육진짜맛있어요~,4.5
난향,좋았어요 맛있었습니다,4.5
난향,음식도 맛있고 다 만족합니다 근데 네이버예약해서 식사하면 다음에쓸수있는 10퍼 할인쿠폰주신다고 그랬는데어떻게받나요,5
난향,만족합니다,4.5
난향,서비스도 좋고 음식도 맛있었어요-!,4.5
난향,단골입니다. 늘 친절하게 대해주셔 감사합니다. 다른것도 다 맛있지만 새우볶음밥 탕수육 짬봉은 정말 더 맛나네요.,5
난향,음식은 전반적으로 맛있었습니다. 근데 짬뽕밥에 나온 밥이 너무 오래됐어요..누룽지 있는 밥은 너무했습니다..,3
난향,정말 요기는 최애입니다 이제 탕수육 딴데서 못먹겠어요 ㅜ ㅜ 멘보샤가 오늘 주문이 안된게 아쉬웠음 정말 최곱니다...,5
난향,깨끗합니다. 모임장소로 좋아요~~,4
난향,아들생파차방문. 깨끗하고 정갈한 분위기로 맛도 기대치만큼 맛났어요. 누룽지탕에 누룽지가 많이 없어 아쉬운거 빼면 가족및 단체 모임에 좋네요,4
난향,담백하고 시원한 국물 가족과 함께 행복한 점심시간이었습니다~,4
난향,#신촌#난향 자주 가는 집인데 깨끗하고 친절합니다 맛은 물론 이고요 여기 요리도 맛있지만 짬뽕밥 짬뽕 매우 맛나요 오늘은 차돌박이삼선짬뽕 을 먹어 봤는데 푸짐하고 불향과 깔끔한 국물 맛이 일품 이에요,5
난향,3~4년째 자주 가는 단골집. 늘 한결같이 맛있어요. ^^,5
난향,무난합니다~,4
난향,음식 맛있었다고 하시네요!,5
난향,고급스럽고 음식도 맛있습니당,5
난향,짬뽕이 맛나용,5
난향,가격은 올랐지만 코스로 양도 많고 대체로 만족합니다,5
난향,잘 준비해 주시고 친절하셔서 이주 좋았습니다. 네이버 예약을 처음 이용해 보았는데 편리한 점이 많군요~,5
난향,신선한 재료와 한결같은 맛!!,5
난향,맛도 좋고 분위기도 좋았습니다. 모임장소로 좋아요~!,5
난향,서비스도 좋고 맛도 아주 좋았습니다~~또 갈께요~~~멘보샤 기대됩니다~,5
난향,향 코스로 먹었어요~ 전체적으로 맛있고 좋았는데 제 입맛에는 조금 짜더라구요~^^ 방으로 예약도 잡아주시고 좋았어요~,4
난향,미리 예약하니 조용한 룸에서 가족과 즐거운 식사를 했어요. 방문시마다 분위기도 괜찮고 직원도 친절해 기분좋아요♡ 특히 음식이 대체적으로 다 맛있어요! 토마토 탕수육 추천합니다~,5
난향,부모님 오시면 방문합니다~! 적당한 응대와 맛있는 음식이 항상 만족스러워요^^ 룸이 많아서 조용히 식사할 수 있는 점도 참 좋아요!,5
난향,모든 것이 만족스러운 식사 이었습니다~~,5
난향,짬뽕맛집 맞네요. 짬뽕맛났어요. 담에 코스 먹어보려고요.,5
난향,"분위기, 음식 맛, 서비스, 모두 만족합니다^^",5
난향,룸 너무 좋네요 여기 짬뽕 맛집입니다,5
난향,주차🅿가 조금부족하니 CCTV을 잘 보여 주십시오,4
난향,맛있었어요 요리도 좋았고 식사류도 좋았습니다,4
난향,좋아요,4
난향,중국집 맛있어요 코스요리 깔끔하고 좋아요,5
난향,깨끄읏하고 친절해요,5
난향,회식때마다 방문하고있는데 나쁘지않았어요. 메뉴도 미리 다 주문해놨는데 음식하나가 너무늦게나온거 빼고요,3
난향,"비오고 추운 일요일에 가족모임하게 됐네요.난향 입구에 들어서면 항상 멋진음악이 흘러나와서 분위기업 되서 좋아요. 늘 그렇듯 음식들 맛있었고, 서빙도 아주 좋았습니다.",5
난향,시부모님처음뵙는자리안성맞춤이네요,4
난향,적은 인원이 방문했는데도 친절하게 잘해 주시고 감사드립니다,5
난향,설거지가 제대로 안되있어 컵에 립스틱자국이 나마 있네요,3
난향,언제나처럼 맛있었고 생일 할인도 받았어요!😀👍,5
난향,친절하고 깔끔한 음식 좋아요,4
난향,지하인데도 입구가 식물로 청명하고 실내도 깔끔하고 환기도 신경 많이 쓰셔서 좋았습니다ᆞ 음식도 정갈하니 다 맛있었고 특히 자장면과 탕수육은 최고 먹으면서 조카들과 울집 아이들이 생각나는 집~ ^^,5
난향,음식맛도 분위기도 서비스도 모두 좋았어요,5
난향,친절하고 맛있었습니다~ 춥다고 하니 에어컨도 조절해 주시고 세심한 배려 감사드려요~,4
난향,가족 모임 즐거웠습니다. 음식 맛도 만족스러웠습니다.,5
난향,항상 마음에 듭니다 :-) 지방에서 부모님 올라오시면 같이 가는데 만족스러워하세요! 서비스도 늘 좋으시고.. 맛도있고 깔끔하구요. 감사합니다!!!,5
난향,사실 시댁 모임이 있을때 자주 갔었는데 이번에 아버님 생신이라 미리 예약하고 잘 먹고 왔습니다 정말 탕수육은 언제나 예술이네요 ㅎㅎㅎ,5
난향,신촌 홍대 광흥창 인근에서 최고로 맛있는 중식 식당이라고 생각해요 친절하고 서비스도 괜찮습니다. 저는 여기 짜장면 먹다가 다른데 짜장면은 맛 없어서 못 먹을 정도,5
난향,"새로 오신 점장님 아주 친절하시고, 직원들도 친절히 서비스 좋고 음식은 늘 맛있어서 앞으로 더 자주 이용할 것 같습니다.",5
난향,방문일엔 할인이 안 되어 아쉬웠지만 친절하고 음식도 맛있었어요,4
난향,짜장면도맛있고탕수육참맛있었어요,5
난향,"음식도 맛있고, 서비스도 좋았습니다^^",5
난향,만족합니다.,5
난향,서비스는 무난한데 음식은 다 맛잇었어요,4
난향,할인쿠폰을1개월내 사용귄으로 발급하여 실망,2
난향,난코스요리 코스요리는 량이 조금씩 나오는데 난향은 풍족하게 나와 충분했구 맛있었음( 단 탕수육에서 씹고나면 돼지냄새가 난게 흠),4
난향,조용하고 좋았습니다.,4
난향,"맛! GOOD 우리 앉았던 자리가 약간 더웠던거 빼고, 나머지는 모두 좋았어요^^",4
난향,불향이 느껴지는 최고의 짬뽕입니다.,4
난향,룸에서 먹었는데 땀 뻘뻘흘리며 먹었습니다ㅠ 음식도 대체적으로 짜고 맛이없었습니다,1
난향,항상 만족스러운 맛과 서비스!,5
난향,어머니 생신이라 예약했는데 친절하시고 음식맛도 좋았어요.,4
난향,깔끔하고 깊은 맛나는 짬뽕맛을 잊을 수가 없네요^^조만간 또 방문예정입니다. 20년도 더 전부터 봐왔던 난향! 왜 이제야 가봤나 모르겠네요^^,5
난향,"언제나처럼 깔끔하고 맛있는 식사를 할 수 있었습니다. :) 전가복, 칠리새우 특히 맛있었어요.♡",5
난향,항상 친절하고 음식도 맛있습니다.,5
난향,자주 이용하는 곳입니다. 만족했어요,5
난향,"분위기, 음식 맛, 종업원 친절, 가격 등 모든 것이 만족스러웠습니다 ~~",5
난향,자주방문해요,5
난향,너무맛있게먹었습니다,4
난향,엄청 엄청 맛있고 직원분들도 다 친절하고 매장 분위기도 깔끔하고 좋았어요,5
난향,분위기도 좋고 맛있었습니다,5
난향,"서비스, 음식, 가격, 분위기 등 모든 것이 만족스러웠습니다 ^^",5
난향,친목 모임을 아주 즐겁게 보냈습니다 음식의 맛과 서비스 모든것이 만족하였습니다,5
난향,옛 스승님을 모시고 오랜만에 제자들이 식사대접을 난향에서 하게되었는데 서비스도 좋았고 음식도 맛있었습니다. 룸에서 식사하니 분위기도 조용하고 우리만의 공간을 즐길수있어 좋았어요. 담에 또 이용할 생각입니다.,5
난향,접근성 좋구요. 지하여도 괜찮습니다. 룸은 깔끔합니다. 맛은 개인차가 있겠죠~.(가격대비 아쉬웠음),3
난향,"언제나처럼 맛있고, 서비스도 좋았습니다. 룸에서 먹으니 좀 더 조용하게 얘기나눌 수 있어서 만족스러웠습니다. 다음에 또 갈게요~!",5
난향,직원들이 친절하고 무엇보다 음식이 맛있어요 토마토 탕수육과 자장면이 제 입맛에 가장 맛있네요^^,5
난향,항상 친절하시고 맛도 있고^^ 추천합니다,5
난향,음식 맛있고 친절한 서비스 감사합니다.,5
난향,주차는 다소 불편하나 어른들이 만족하셨어요,5
난향,맛과 서비스 모두 만족해요. 부모님과 아이들까지 남녀노소 함께하기에 최적의 장소인 듯 해요.,5
난향,단골 기억하시고 반복되는 주문사항에 미리 준비해주시는 배려가 돋보이네요. 맛도 늘 변함없이 맛있습니다. 다른분들에게 적극 추천합니다.,5
난향,"학창시절 다닌 후, 30여년만에 가보았는데, 변함없는 것 같습니다.",5
난향,깔끔하고 직원분들도 친절합니다. 커피를 테이블에서 못 마시는건 좀 불편해요.,4
난향,95년부터 다닌 맛집 지금도 그대로 입니다,5
난향,추천합니다 맛있게 잘 먹었습니다,5
난향,가족모임에 항상 룸 예약해서 방문하는데 만족합니다~ 늘 점심코스나 저녁코스로 먹는데 맛도 좋고 직원분들도 적당히 친절하시고 어른들이 딱 좋아하실 곳이에요! 추천합니다!!,5
난향,음식이 대체로 다 맛있어요,4
난향,음식맛이예전과같이변함없이맛있어요,5
난향,"맛있었어요~ 사람 없을 시간때 간거라 조용해서 좋았네요. 천장에 있는 연잎 때문에 마치 연못 안에 잇는 느낌이였네요~ 인테리어 자체는 살짝 올드 하지만 음식이 맛있었으니~ 다만 테이블에 양념이 뭍어있던게 그대로 있고, 마지막에 식사로 자장면 먹었는데 이건 좀 면이 떡이 되어 있었네요 ㅎㅎ 그 외엔 만족 합니다😊",5
난향,"갈수록 더 가고픈 맛집, 중국음식점 입니다^^",5
난향,가족 모임 갔는데 맛있었어요 근데 간쇼새우는 튀김옷이 너무 두꺼웠어요 ㅠㅠ,4
난향,"맛도 좋고, 가격도 합리적이고, 서비스도 좋고, 분위기도 고급스럽습니다.",5
난향,깐풍생우가 안 바삭하고 튀김옷이 너무도 두꺼워요.. 하지만 짜장면은 정말 맛있어요.. 홀 분위기는 좋고 서빙하시는분들 꾀나 친절하신데 테이블을 잘 안보셔서 벨도없어서 주문요청 드릴때 불편해요 계속 동선 따라다녀야하고 잘 테이블 안봐주셔서 좀 답답해요. 근데 한번 오시몬 잘챙겨주시긴하는데 밥같은거 누락되서 한공긴데 십분 기다려서 받았어여.. 카운터 분은 좀 불친절하시고 스트레스 받아 보이셨어요 전반적인 분위기는 좋아여.. 재방문 한번은 더 해보려구요 짜장면 맛있고 다른음식도 한번 더 먹어보랴구요...멤버쉽은 가입을 먼저 제안은 안해주시는데 문의드리니 가입해주셨궁 두...,3
난향,음식이 정갈하고 맛있었답니다~ 담에도 맛보고픈 요리네요^^,5
난향,항상 가능 곳이지만 매번 만족합니다!,5
난향,누룽지탕 맛잇네요 10프로 할인은 바로되면 더 좋앗을건데.....,4
난향,음식이 맛있으니 손님이 점점 많아지네요. 예전부터 단골이였는데 이젠 주말엔 예약을 해야할 정도로 많아졌는데도 미리 저희의 주문을 알아 미리 챙겨주시는 배려에 늘 감사합니다.,5
난향,부모님 모시고 가기에 적당한 곳이었어요!,4
난향,새로운 맛집을 알게 되어서 든든합니다. 1월에 가족모임으로 이연복 쉐프가 운영하는 목란에 갔었는데요. 힘들게 예약하고 갔는데 기대에 못미치더라구요. 솔직히 난향이 더 맛있었습니다. 선배님 정년 퇴직기념으로 동료들과 모였는데 모두 만족스러워 했습니다. '난향'강추합니다!,5
난향,"방으로 안내해주신건 좋았지만 방 회전율을 높이려고 하시는건지, 주문받으실 때나 음식을 내오시는 속도가 빨리 먹고 나가라고 재촉하는 느낌을 받았습니다",3
난향,맛있었어요. 짜장면 짬뽕 최고였어요 탕슉도,5
난향,만족스러운 식사 자리였습니다 ~~,5
난향,"서비스,음식 모두 만족이었습니다! 다만 네이버 10프로 할인을 즉시 받을수 없어서 별 1개 뺐어요~",4
난향,"어른들 모시고 갔는데 맛 좋고, 서비스도 좋고, 코스먹으면 룸 예약할 수 있어서 좋았습니다! 딱 적절한 가격인 것 같아요",4
난향,맛있게 먹았습니다^^,5
난향,서비스 맛 모두너무좋았어요,5
난향,"분위기 좋고, 맛 좋고, 친절해서 참 좋은 곳입니다^^",5
난향,"맛, 서비스, 분위기 모두 만족합니다^^",5
난향,처음 갔는데 시설도 깔끔하고 서비스도 좋고 무엇보다 룸에서 조용히 지인들과 식사할 수 있어서 좋았습니다. 앞으로 회식할 때 자주 이용할 것 같아요.,5
난향,친절하고 맛있고 분위기 좋은 추천하고픈 중국집입니다~~,5
난향,방문할때마다 만족합니다. 음식도 맛있고 직원분들도 친절해서 항상 기분 좋습니다. 특히 토마토 탕수육은 제입맛에 맛있습니다. 자장면도 면발이 맛있구요 재방문의사 백프로입니다^^,5
난향,쾌적하고 음식맛잇어요,4
난향,맛있게 먹었습니다만 호출벨눌러도 안와서 4번 연속누르게 한것과 고급식당이 2시간만무료주차라는것 네이버예약하고 이야기안하면 쿠폰안주더라구요,4
난향,항상 맛있고 친절한 서비스 ...그래서 단골식당입니다,5
난향,룸이 없어서 일단 홀로 예약해놓았는데 가보니까 한 팀이 취소했는지 룸으로 해주셨더라구요. 점식 코스 향 주문했는데 요리들이 다 너무 맛있었습니다!,5
난향,모임으로 처음 갔는데 예약할인도 10%받고 깔끔하고 친절하고 구성도 좋았어요,5
난향,요리 식사메뉴 모두 맛있게 먹었어요. 남자직원분께서 친절하시고 잘응대해주셔서 즐거운식사 할수있었어요 감사합니다 ^^ 룸이 방음이 안되서 조금시끄럽긴 했어요.,5
난향,클래식하고 맛있습니다!,5
난향,맛있는요리를 먹얼수있어서 참좋았어요~같이간 친구들도 다맛있다고 얘기해주고 미리 룸으로 잡아서 조용하게 우리끼리의공간을 할수있어서도 좋았구요 대만족^^,5
난향,조용하고 음식이 맛있습니다.마지막카피까지. 신촌부근에서 어른 모시고 가서 먹기에 좋은 중식당.,5
난향,"음식도 맛있었고, 룸이 있어서 모임 진행하기에도 좋았습니다! 직원 분들 정말 친절하게 잘해주셨어요! 감사합니다^^",5
난향,예전에 오래전에 깔끔하고 맛있게 먹었던 기억으로 어제 오랫만에 방문했는데 역시 탕수육 금방 튀겨서 만들어주셔서 그런지 너무 바삭하고 맛있게 먹었습니다 같이 간친구는 처음 왔는데 너무 맛있다고 해서 간짜장도 느끼하지않고 맛있었어요 다음에 또 방문해서 먹기로 했어요 ~~,4
난향,추천으로 가봤는데 확실히 맛있었어요. 입구 들어서자 마자 어서오세요 라고 반겨 주셔서 친절함을 느꼈어요^^,5
난향,형제들과의 만남에 멋진 시간이었고 조용한 분위기에서 넘 맛있는 음식을 먹으며 행복한 시간이었고 서비스도 넘 친절하여 다음에 또 여기로 하자고 약속했네요^~^,5
난향,"추석후 형제들과 모임을 가졌습니다. 다들 요리맛 좋다고 만장일치로 난향에서 모이곤 하는데, 늘 그렇듯이 변함없는 요리맛이 즐거움을더해줬어요. 특히 탕수육은 너무 바삭거리고 맛있어서 2그릇이나 먹었네요.ㅎ 남자지배인님, 서빙하시던분들 너무 친절하셔서 흡족한 마음으로 다음 만남을 기약하고 헤어졌어요.",5
난향,부모님과 룸에서 조용히 식사하기 좋았어요~,4
난향,맛있어요~,5
난향,"음식도 맛있고, 친절해서 너무 좋았습니다 ^^",5
난향,맛있어요!,5
난향,친절하시고 음식도 맛있었어요,5
난향,난향만한 중식점이 있나요. 맛있게 잘먹고 왔습니다.,5
난향,졸업식날 예약했는데 룸잡아주셔서 감사합니다. 코스 가성비도 좋은 것같고 분위기도 부모님 모시고 가기 좋았어요. 주차도 가능했구요.,5
난향,맛있는 요리와 깨끗한 레스토랑 환경이 지인들 대접하기에 딱 좋았습니다,4
난향,매번 방문할때마다 맛에 감동하고 직원들의 친절함에 감동합니다. 제가 미식가는 아니지만 난향의 자장면은 정말 맛있습니다! 토마토 탕수육도 추천합니다!! 재방문의사 백프로입니다~,5
난향,대체적으로 만족,5
난향,음식은 너무 맛있었어요 오늘 에어컨이 고장났는지 너무더워서 좀 난감했습니다 아빠생신으로 갔었는데요 직원들 서비스응대도 조금 실망하고 음식맛있는걸로 만족합니다,4
난향,세트메뉴와 짬봉 먹었어요. 탕수육은 매우 부드럽고 바삭해서 맛있었어요. 지난번 짬봉을 맛있게먹어 기대했는데 오늘은 맛과 내용물에서 조금 실망. 그래도 보통의 다른 음식점보다는 낫습니다.,3
난향,음식맛은 좋은편임 직원서비스는 좀더 친절하면 좋겠음,4
